INCIDENT NUMBER,SHOOTING TYPE,INCIDENT DATE,INCIDENT YEAR,INCIDENT LOCATION,CITY,STATE,ZIP,REPORTING DISTRICT,GEO LOCATION,HANDLING UNIT ID,HANDLING UNIT NAME,HIT SHOOTING,NON HIT SHOOTING,ANIMAL SHOOTING,OTHER SHOOTING,UNINTENTIONAL DISCHARGE,WARNING SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
1000125,3,04/25/2013 10:00:00 AM,2013,6100 WOODLAWN AVENUE,MAYWOOD,CA,90270,3602,"6100 WOODLAWN AVENUE
MAYWOOD, CA 90270
(33.98264, -118.177133)",NARCO,NARCOTICS BUREAU,,,1,,,,33.98264,-118.177133
1001384,3,01/22/2018 10:37:00 PM,2018,800 SHADYDALE AVENUE,WEST VALINDA,CA,91744,,"800 SHADYDALE AVENUE
WEST VALINDA, CA 91744
(34.04581, -117.963675)",IND,INDUSTRY STN,,,1,,,,34.04581,-117.963675
1000511,2,01/18/2015 02:07:00 AM,2015,PENNSYLVANIA AVENUE AND 246TH PLACE,LOMITA,CA,90717,1711,"PENNSYLVANIA AVENUE AND 246TH PLACE
LOMITA, CA 90717
(33.80162718333325718541, -118.32536386197713615702)",LMT,LOMITA STN,,1,,,,,33.801627183333257,-118.325363861977136
1000308,1,06/24/2010 09:35:00 PM,2010,12100 VENTURA BOULEVARD,STUDIO CITY,CA,91604,3199,"12100 VENTURA BOULEVARD
STUDIO CITY, CA 91604
(34.143549, -118.395437)",NARCO,NARCOTICS BUREAU,1,,,,,,34.143549,-118.395437
1000653,1,10/16/2015 01:18:00 AM,2015,800 ASHCOMB DRIVE,LA PUENTE,CA,91744,1441,"800 ASHCOMB DRIVE
LA PUENTE, CA 91744
(34.032124, -117.916579)",IND,INDUSTRY STN,1,,,,,,34.032124,-117.916579
1000418,1,09/17/2012 07:40:00 PM,2012,16600 DOWNEY AVE.,PARAMOUNT,CA,90723,1369,"16600 DOWNEY AVE.
PARAMOUNT, CA 90723
(33.884018, -118.151345)",LKD,LAKEWOOD STN,1,,,,,,33.884018,-118.151345
1000312,2,08/25/2010 08:40:00 PM,2010,800 E. 88TH STREET,LOS ANGELES,CA,90002,2199,"800 E. 88TH STREET
LOS ANGELES, CA 90002
(33.957423, -118.260254)",CEN,CENTURY STN,,1,,,,,33.957423,-118.260254
1000152,3,12/22/2014 08:59:00 AM,2014,3500 E. 53RD STREET,MAYWOOD,CA,90270,0250,"3500 E. 53RD STREET
MAYWOOD, CA 90270
(33.9947141727221856313, -118.20331540608672713846)",ELA,EAST LA STN,,,1,,,,33.994714172722186,-118.203315406086727
1000146,3,08/11/2014 11:40:00 PM,2014,15400 CLARK AVENUE,BELLFLOWER,CA,90706,1332,"15400 CLARK AVENUE
BELLFLOWER, CA 90706
(33.894282, -118.134013)",LKD,LAKEWOOD STN,,,1,,,,33.894282,-118.134013
1000212,5,05/30/2012 07:40:00 AM,2012,900 W. D STREET,WILMINGTON,CA,90744,6853,"900 W. D STREET
WILMINGTON, CA 90744
(33.773603, -118.272398)",TSB,TRANSIT SERVICES BUREAU,,,,,1,,33.773603,-118.272398
1000506,3,11/20/2014 04:20:00 PM,2014,1400 WEST INDIAN SAGE ROAD,LANCASTER,CA,93534,1121,"1400 WEST INDIAN SAGE ROAD
LANCASTER, CA 93534
(34.707482, -118.155297)",LCS,LANCASTER STN,,,1,,,,34.707482,-118.155297
1000913,5,10/28/2016 10:45:00 PM,2016,6100 MCNEES AVENUE,WHITTIER,CA,90606,1575,"6100 MCNEES AVENUE
WHITTIER, CA 90606
(33.991202, -118.066915)",PRV,PICO RIVERA STN,,,,,1,,33.991202,-118.066915
1000029,3,06/15/2010 07:30:00 PM,2010,2200 CYPRESS STREET,LANCASTER,CA,93535,1137,"2200 CYPRESS STREET
LANCASTER, CA 93535
(34.690242, -118.090232)",LCS,LANCASTER STN,,,1,,,,34.690242,-118.090232
1000196,5,12/31/2010 11:30:00 AM,2010,15800 W. PRESERVE LOOP,CHINO,CA,91708,5899,"15800 W. PRESERVE LOOP
CHINO, CA 91708
(33.965883, -117.627475)",TTCF,TWIN TOWERS CORRECTIONAL FACILITY,,,,,1,,33.965883,-117.627475
1000171,3,10/01/2010 12:47:00 PM,2010,43200 18TH STREET W.,LANCASTER,CA,93534,1126,"43200 18TH STREET W.
LANCASTER, CA 93534
(34.66809, -118.163453)",LCS,LANCASTER STN,,,1,,,,34.66809,-118.163453
1000940,1,12/12/2016 09:40:00 PM,2016,8700 BUDLONG AVENUE,LOS ANGELES,CA,90044,0370,"8700 BUDLONG AVENUE
LOS ANGELES, CA 90044
(33.958965, -118.295898)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.958965,-118.295898
1000436,1,04/26/2013 11:42:00 AM,2013,11400 S VERMONT AVE,LOS ANGELES,CA,90044,0378,"11400 S VERMONT AVE
LOS ANGELES, CA 90044
(33.930622, -118.291581)",SLA,SOUTH LOS ANGELES STATION,1,,,,,,33.930622,-118.291581
1000204,5,10/29/2011 08:00:00 PM,2011,700 N. SAN VICENTE BOULEVARD,WEST HOLLYWOOD,CA,90069,0972,"700 N. SAN VICENTE BOULEVARD
WEST HOLLYWOOD, CA 90069
(34.083072, -118.3838)",WHD,WEST HOLLYWOOD STN,,,,,1,,34.083072,-118.3838
1001362,2,12/30/2017 11:05:00 PM,2017,8000 COMPTON AVENUE,LOS ANGELES,CA,90001,2174,"8000 COMPTON AVENUE
LOS ANGELES, CA 90001
(33.963318, -118.24769)",CEN,CENTURY STN,,1,,,,,33.963318,-118.24769
1000413,1,08/24/2012 02:11:00 PM,2012,9400 FLORA VISTA,BELLFLOWER,CA,90706,1332,"9400 FLORA VISTA
BELLFLOWER, CA 90706
(33.89032111263729892779, -118.13380412748717733739)",LKD,LAKEWOOD STN,1,,,,,,33.890321112637299,-118.133804127487177
1000034,3,08/14/2010 07:38:00 PM,2010,500 W. CYPRESS STREET,COMPTON,CA,90220,2835,"500 W. CYPRESS STREET
COMPTON, CA 90220
(33.889749, -118.23112)",COM,COMPTON STN,,,1,,,,33.889749,-118.23112
1000065,3,11/09/2011 10:40:00 PM,2011,3700 EVERETT AVENUE,MAYWOOD,CA,90270,0250,"3700 EVERETT AVENUE
MAYWOOD, CA 90270
(34.001931, -118.199472)",ELA,EAST LA STN,,,1,,,,34.001931,-118.199472
1000660,1,12/20/2015 02:58:00 AM,2015,37900 47TH STREET EAST,PALMDALE,CA,93552,2607,"37900 47TH STREET EAST
PALMDALE, CA 93552
(34.570664, -118.045023)",PLM,PALMDALE STN,1,,,,,,34.570664,-118.045023
1000718,3,04/27/2016 04:30:00 AM,2016,37800 LASKER AVENUE,PALMDALE,CA,93550,,"37800 LASKER AVENUE
PALMDALE, CA 93550
(34.569492, -118.102698)",SEB,SPECIAL ENFORCEMENT BUR,,,1,,,,34.569492,-118.102698
1000290,2,02/10/2010 09:45:00 PM,2010,1300 WEST 139TH STREET,COMPTON,CA,90222,2812,"1300 WEST 139TH STREET
COMPTON, CA 90222
(33.90574174912721183816, -118.25189214720193997677)",COM,COMPTON STN,,1,,,,,33.905741749127212,-118.25189214720194
1000648,1,09/10/2015 08:52:00 PM,2015,9200 LAKEWOOD BLVD.,DOWNEY,CA,90240,3199,"9200 LAKEWOOD BLVD.
DOWNEY, CA 90240
(33.954779, -118.113381)",SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.954779,-118.113381
1000224,5,03/09/2013 05:35:00 AM,2013,400 BAUCHET STREET,LOS ANGELES,CA,90012,5120,"400 BAUCHET STREET
LOS ANGELES, CA 90012
(34.058657, -118.233016)",IRC,INMATE RECEPTION CENTER,,,,,1,,34.058657,-118.233016
1000238,5,12/08/2013 03:20:00 PM,2013,400 N. HICKS AVENUE,LOS ANGELES,CA,90063,0275,"400 N. HICKS AVENUE
LOS ANGELES, CA 90063
(34.040821, -118.190338)",ELA,EAST LA STN,,,,,1,,34.040821,-118.190338
1000497,1,08/26/2014 01:04:00 PM,2014,12200 SANTA FE AVENUE,COMPTON,CA,90222,2116,"12200 SANTA FE AVENUE
COMPTON, CA 90222
(33.916817, -118.217536)",CEN,CENTURY STN,1,,,,,,33.916817,-118.217536
1000896,2,10/07/2016 09:07:00 AM,2016,10600 FIRESTONE BLVD.,NORWALK,CA,90650,0451,"10600 FIRESTONE BLVD.
NORWALK, CA 90650
(33.926374, -118.106651)",NWK,NORWALK REGIONAL STN,,1,,,,,33.926374,-118.106651
1000370,1,12/17/2011 04:57:00 AM,2011,400 SOLANO AVENUE,LOS ANGELES,CA,90012,6891,"400 SOLANO AVENUE
LOS ANGELES, CA 90012
(34.070999, -118.230158)",TSB,TRANSIT SERVICES BUREAU,1,,,,,,34.070999,-118.230158
1000431,1,01/10/2013 04:08:00 PM,2013,HOLBROOK STREET AND  MORRILL AVENUE,WHITTIER,CA,90606,1575,"HOLBROOK STREET AND MORRILL AVENUE
WHITTIER, CA 90606
(33.98877699757225988157, -118.0665290074180462064)",PRV,PICO RIVERA STN,1,,,,,,33.98877699757226,-118.066529007418046
1000030,3,07/07/2010 06:30:00 AM,2010,17700 S. AVALON BOULEVARD,CARSON,CA,90745,1610,"17700 S. AVALON BOULEVARD
CARSON, CA 90745
(33.86809808547674434163, -118.26577161466911021035)",CSN,CARSON STN,,,1,,,,33.868098085476744,-118.26577161466911
1000343,2,03/01/2011 12:50:00 PM,2011,CITRUS AVENUE AND VALLEY BLVD,FONTANA,CA,92335,3499,"CITRUS AVENUE AND VALLEY BLVD
FONTANA, CA 92335
(34.070328, -117.453668)",MCB,MAJOR CRIMES BUREAU,,1,,,,,34.070328,-117.453668
1000805,3,07/19/2016 05:35:00 PM,2016,1600 EAST 85TH STREET,LOS ANGELES,CA,90001,2174,"1600 EAST 85TH STREET
LOS ANGELES, CA 90001
(33.961215, -118.244434)",OSS,OPERATION SAFE STREETS BUREAU,,,1,,,,33.961215,-118.244434
1000041,3,10/20/2010 11:02:00 PM,2010,15700 S. HASKINS AVENUE,COMPTON,CA,90220,2873,"15700 S. HASKINS AVENUE
COMPTON, CA 90220
(33.889434, -118.262074)",COM,COMPTON STN,,,1,,,,33.889434,-118.262074
1000127,3,05/13/2013 09:00:00 AM,2013,3200 WINTER STREET,LOS ANGELES,CA,90063,3602,"3200 WINTER STREET
LOS ANGELES, CA 90063
(34.045579, -118.193652)",COP,COPS BUREAU,,,1,,,,34.045579,-118.193652
1000491,2,07/10/2014 03:08:00 AM,2014,JAMISON AVENUE AND TORRANCE BLVD,CARSON,CA,90745,2851,"JAMISON AVENUE AND TORRANCE BLVD
CARSON, CA 90745
(33.84217015962950306621, -118.27726154190630587571)",COM,COMPTON STN,,1,,,,,33.842170159629503,-118.277261541906306
1000276,5,04/29/2015 08:00:00 PM,2015,200 W. TEMPLE STREET,LOS ANGELES,CA,90012,4016,"200 W. TEMPLE STREET
LOS ANGELES, CA 90012
(34.054473, -118.242085)",CSD,COURT SERVICES DIV HQ,,,,,1,,34.054473,-118.242085
1000247,5,05/20/2014 08:00:00 PM,2014,9400 PENFIELD AVENUE,CHATSWORTH,CA,91311,4400,"9400 PENFIELD AVENUE
CHATSWORTH, CA 91311
(34.240555, -118.569637)",SSB,SAFE STREET BUREAU,,,,,1,,34.240555,-118.569637
1000181,3,06/15/2011 08:45:00 AM,2011,10100 BRADLEY AVENUE,PACOIMA,CA,91331,4332,"10100 BRADLEY AVENUE
PACOIMA, CA 91331
(34.253744, -118.402108)",CMU,CIVIL MANAGEMENT UNIT,,,1,,,,34.253744,-118.402108
1000430,2,01/29/2013 06:40:00 PM,2013,1100 EAST 65TH STREET,LOS ANGELES,CA,90002,2170,"1100 EAST 65TH STREET
LOS ANGELES, CA 90002
(33.980835, -118.256358)",PKB,PARKS BUREAU,,1,,,,,33.980835,-118.256358
1000307,1,06/16/2010 09:43:00 PM,2010,16100 EUCALYPTUS AVENUE,BELLFLOWER,CA,90706,1337,"16100 EUCALYPTUS AVENUE
BELLFLOWER, CA 90706
(33.888315, -118.122013)",LKD,LAKEWOOD STN,1,,,,,,33.888315,-118.122013
1000476,1,02/04/2014 05:50:00 AM,2014,4800 IVY STREET,PICO RIVERA,CA,90660,1510,"4800 IVY STREET
PICO RIVERA, CA 90660
(34.007462, -118.095392)",PRV,PICO RIVERA STN,1,,,,,,34.007462,-118.095392
1000292,1,03/09/2010 11:32:00 AM,2010,6300 BEAR AVENUE,BELL GARDENS,CA,90201,3199,"6300 BEAR AVENUE
BELL GARDENS, CA 90201
(33.980614, -118.197058)",SEB,SPECIAL ENFORCEMENT BUR,1,,,,,,33.980614,-118.197058
1000289,1,01/14/2010 03:41:00 PM,2010,500 WEST GARDENA BOULEVARD,LOS ANGELES,CA,90248,1699,"500 WEST GARDENA BOULEVARD
LOS ANGELES, CA 90248
(33.881832, -118.282796)",CSN,CARSON STN,1,,,,,,33.881832,-118.282796
1000138,3,10/24/2013 07:30:00 PM,2013,LANGHORN STREETAND LANDAU AVENUE,LANCASTER,CA,93535,1135,"LANGHORN STREETAND LANDAU AVENUE
LANCASTER, CA 93535
(34.698735, -118.093281)",LCS,LANCASTER STN,,,1,,,,34.698735,-118.093281
1000593,3,11/25/2015 01:00:00 PM,2015,40700 178TH STREET EAST,LAKE LOS ANGELES,CA,93535,1197,"40700 178TH STREET EAST
LAKE LOS ANGELES, CA 93535
(34.62296, -117.812727)",LCS,LANCASTER STN,,,1,,,,34.62296,-117.812727
1000295,1,04/13/2010 09:10:00 PM,2010,900 S. KERN AVENUE,EAST LOS ANGELES,CA,90022,0284,"900 S. KERN AVENUE
EAST LOS ANGELES, CA 90022
(34.021752, -118.165857)",ELA,EAST LA STN,1,,,,,,34.021752,-118.165857
1000071,3,11/29/2011 11:45:00 PM,2011,12800 HAWTHORNE BOULEVARD,HAWTHORNE,CA,90250,0399,"12800 HAWTHORNE BOULEVARD
HAWTHORNE, CA 90250
(33.916226, -118.352423)",SLA,SOUTH LOS ANGELES STATION,,,1,,,,33.916226,-118.352423
1000045,3,01/01/2010 02:57:00 AM,2010,1300 94TH STREET,LOS ANGELES,CA,90044,0371,"1300 94TH STREET
LOS ANGELES, CA 90044
(33.950917, -118.298684)",LNX,LENNOX STATION,,,1,,,,33.950917,-118.298684
1000119,3,03/14/2013 08:00:00 PM,2013,45000 LORIMER AVENUE,LANCASTER,CA,93534,1125,"45000 LORIMER AVENUE
LANCASTER, CA 93534
(34.700359, -118.160316)",LCS,LANCASTER STN,,,1,,,,34.700359,-118.160316
1000219,6,10/12/2013 08:10:00 PM,2013,WILLOWBROOKE LANE AND GREENLEAF COURT,STEVENSON RANCH,CA,91381,0661,"WILLOWBROOKE LANE AND GREENLEAF COURT
STEVENSON RANCH, CA 91381
(34.4083579499342854037, -118.58691800957711160859)",CSW,COURT SERVICES TRANSPORTATION,,,,,,1,34.408357949934285,-118.586918009577112
1000524,1,05/07/2015 04:30:00 PM,2015,13200 PALM PLACE,CERRITOS,CA,90703,2318,"13200 PALM PLACE
CERRITOS, CA 90703
(33.875823, -118.050441)",CER,CERRITOS STN,1,,,,,,33.875823,-118.050441
1001330,5,11/06/2017 05:55:00 AM,2017,5500 RIMPAU BOULEVARD,LOS ANGELES,CA,90043,2768,"5500 RIMPAU BOULEVARD
LOS ANGELES, CA 90043
(33.990607, -118.339915)",MAR,MARINA DEL REY STN,,,,,1,,33.990607,-118.339915
1000372,2,01/02/2012 04:30:00 PM,2012,HALIFAX AVENUE  AND  LOWER AZUSA ROAD,EL MONTE,CA,91731,0524,"HALIFAX AVENUE AND LOWER AZUSA ROAD
EL MONTE, CA 91731
(34.09202, -118.039953)",TEM,TEMPLE CITY STN,,1,,,,,34.09202,-118.039953
1000241,5,02/19/2014 06:52:00 PM,2014,24900 PICO CANYON ROAD,STEVENSON RANCH,CA,91381,0670,"24900 PICO CANYON ROAD
STEVENSON RANCH, CA 91381
(34.381014, -118.570939)",SCV,SANTA CLARITA VALLEY STN,,,,,1,,34.381014,-118.570939
1000198,5,01/12/2011 03:25:00 PM,2011,2000 E. IMPERIAL HIGHWAY,LOS ANGELES,CA,90059,6014,"2000 E. IMPERIAL HIGHWAY
LOS ANGELES, CA 90059
(33.929132, -118.236345)",TSB,TRANSIT SERVICES BUREAU,,,,,1,,33.929132,-118.236345
1000297,1,05/06/2010 04:00:00 AM,2010,21900 DEVLIN AVENUE,HAWAIIAN GARDENS,CA,90716,1351,"21900 DEVLIN AVENUE
HAWAIIAN GARDENS, CA 90716
(33.829523, -118.077365)",LKD,LAKEWOOD STN,1,,,,,,33.829523,-118.077365
1000421,1,10/24/2012 06:18:00 PM,2012,1600 E SAN LUIS STREET,COMPTON,CA,90221,2826,"1600 E SAN LUIS STREET
COMPTON, CA 90221
(33.896898, -118.205425)",COM,COMPTON STN,1,,,,,,33.896898,-118.205425
1000378,2,01/28/2012 08:26:00 AM,2012,10800 DALEROSE AVENUE,LENNOX,CA,90304,0382,"10800 DALEROSE AVENUE
LENNOX, CA 90304
(33.937831, -118.360227)",SLA,SOUTH LOS ANGELES STATION,,1,,,,,33.937831,-118.360227
1000248,5,06/03/2014 10:30:00 AM,2014,16100 PIONEER BOULEVARD,NORWALK,CA,90650,0455,"16100 PIONEER BOULEVARD
NORWALK, CA 90650
(33.884979, -118.082419)",NWK,NORWALK REGIONAL STN,,,,,1,,33.884979,-118.082419
1001201,5,08/01/2017 09:10:00 PM,2017,12100 214TH STREET,HAWAIIAN GARDENS,CA,90716,1352,"12100 214TH STREET
HAWAIIAN GARDENS, CA 90716
(33.835102, -118.0742)",LKD,LAKEWOOD STN,,,,,1,,33.835102,-118.0742
