	categories	coordinates	display_phone	distance	id	image_url	is_closed	location	name	phone	price	rating	review_count	transactions	url
439	[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.8730523238995, 'longitude': -117.924242019653}	(714) 441-0269	5676.680393668342	el-farolito-jr-fullerton	https://s3-media4.fl.yelpcdn.com/bphoto/hDEYzQczryxKv6VhpAQJ5A/o.jpg	False	{'address1': '310 N Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['310 N Harbor Blvd', 'Fullerton, CA 92832']}	El Farolito Jr	+17144410269	$$	3.5	414	[]	https://www.yelp.com/biz/el-farolito-jr-fullerton?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
440	[{'alias': 'divebars', 'title': 'Dive Bars'}]	{'latitude': 34.1460952162743, 'longitude': -118.095683455467}	(626) 449-3485	37352.15062095727	the-colorado-bar-pasadena	https://s3-media4.fl.yelpcdn.com/bphoto/9QpuSpWvZmIRFtGqsP5kJw/o.jpg	False	{'address1': '2640 E Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Pasadena', 'zip_code': '91107', 'country': 'US', 'state': 'CA', 'display_address': ['2640 E Colorado Blvd', 'Pasadena, CA 91107']}	The Colorado Bar	+16264493485	$	4.0	198	[]	https://www.yelp.com/biz/the-colorado-bar-pasadena?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
441	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 34.1209778, 'longitude': -118.2050328}	(323) 741-2747	42050.98650639056	block-party-los-angeles-2	https://s3-media1.fl.yelpcdn.com/bphoto/x5Q-ex0A0zAT74hRtGRorw/o.jpg	False	{'address1': '5052 York Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5052 York Blvd', 'Los Angeles, CA 90042']}	Block Party	+13237412747	$$	4.5	261	[]	https://www.yelp.com/biz/block-party-los-angeles-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
442	[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.695166, 'longitude': -117.925862}	(714) 340-5775	20411.945874683788	pueblo-costa-mesa-2	https://s3-media1.fl.yelpcdn.com/bphoto/rGJMul0v_HTH5Jgo84hJUQ/o.jpg	False	{'address1': '3321 Hyland Ave', 'address2': 'Ste D', 'address3': '', 'city': 'Costa Mesa', 'zip_code': '92626', 'country': 'US', 'state': 'CA', 'display_address': ['3321 Hyland Ave', 'Ste D', 'Costa Mesa, CA 92626']}	Pueblo	+17143405775	$$	4.5	1054	[]	https://www.yelp.com/biz/pueblo-costa-mesa-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
443	[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]	{'latitude': 33.993078, 'longitude': -117.891059}	(626) 820-9089	13811.61645548143	good-eats-bar-and-restaurant-rowland-heights	https://s3-media1.fl.yelpcdn.com/bphoto/rg7by9PbGRr5n0L17xYguQ/o.jpg	False	{'address1': '18888 Labin Ct', 'address2': 'Ste C113', 'address3': '', 'city': 'Rowland Heights', 'zip_code': '91748', 'country': 'US', 'state': 'CA', 'display_address': ['18888 Labin Ct', 'Ste C113', 'Rowland Heights, CA 91748']}	Good Eats Bar & Restaurant	+16268209089	$$	4.0	65	[]	https://www.yelp.com/biz/good-eats-bar-and-restaurant-rowland-heights?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
444	[{'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.6884182, 'longitude': -117.9885451}	(714) 962-8316	23363.797011715116	maxs-sports-grill-huntington-beach	https://s3-media4.fl.yelpcdn.com/bphoto/fhmIiuxndo8UPFNpZ1Nb0Q/o.jpg	False	{'address1': '18862 Beach Blvd', 'address2': '', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92648', 'country': 'US', 'state': 'CA', 'display_address': ['18862 Beach Blvd', 'Huntington Beach, CA 92648']}	Max's Sports Grill	+17149628316	$	4.0	82	[]	https://www.yelp.com/biz/maxs-sports-grill-huntington-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
445	[{'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]	{'latitude': 34.058441, 'longitude': -117.736137}	(909) 620-2844	23882.958923515904	hook-up-pomona	https://s3-media2.fl.yelpcdn.com/bphoto/NLxBhtijd25OTQcYN6LAQA/o.jpg	False	{'address1': '1047 E 2nd St', 'address2': '', 'address3': '', 'city': 'Pomona', 'zip_code': '91766', 'country': 'US', 'state': 'CA', 'display_address': ['1047 E 2nd St', 'Pomona, CA 91766']}	Hook-Up	+19096202844	$	4.0	31	[]	https://www.yelp.com/biz/hook-up-pomona?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
446	[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.81707, 'longitude': -117.8888}	(714) 520-2001	6454.825781422135	boomerangs-sports-bar-dining-and-catering-anaheim	https://s3-media3.fl.yelpcdn.com/bphoto/qIFzHpqga_MWBiYKhE76Qg/o.jpg	False	{'address1': '1210 S State College Blvd', 'address2': None, 'address3': None, 'city': 'Anaheim', 'zip_code': '92806', 'country': 'US', 'state': 'CA', 'display_address': ['1210 S State College Blvd', 'Anaheim, CA 92806']}	Boomerang's Sports Bar Dining & Catering	+17145202001		2.0	1	[]	https://www.yelp.com/biz/boomerangs-sports-bar-dining-and-catering-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
447	[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]	{'latitude': 33.709445, 'longitude': -117.950958}	(714) 963-2718	19751.57577072273	silky-sullivans-fountain-valley	https://s3-media1.fl.yelpcdn.com/bphoto/lA5Sziqpptu5KoPMvgiVMQ/o.jpg	False	{'address1': '10201 Slater Ave', 'address2': '', 'address3': '', 'city': 'Fountain Valley', 'zip_code': '92708', 'country': 'US', 'state': 'CA', 'display_address': ['10201 Slater Ave', 'Fountain Valley, CA 92708']}	Silky Sullivan's	+17149632718	$$	4.0	278	[]	https://www.yelp.com/biz/silky-sullivans-fountain-valley?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
448	[{'alias': 'breweries', 'title': 'Breweries'}]	{'latitude': 34.1054463386536, 'longitude': -117.876891642809}	(626) 498-0557	26044.02873668473	arrow-lodge-brewing-covina	https://s3-media3.fl.yelpcdn.com/bphoto/tnsr29CxHZJ3j3fxIKNNHw/o.jpg	False	{'address1': '720 E Arrow Hwy', 'address2': 'Unit C', 'address3': None, 'city': 'Covina', 'zip_code': '91722', 'country': 'US', 'state': 'CA', 'display_address': ['720 E Arrow Hwy', 'Unit C', 'Covina, CA 91722']}	Arrow Lodge Brewing	+16264980557	$$	4.5	74	[]	https://www.yelp.com/biz/arrow-lodge-brewing-covina?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
449	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]	{'latitude': 33.95574, 'longitude': -118.02085}	(562) 698-8474	17359.080834566823	slam-dunk-whittier	https://s3-media4.fl.yelpcdn.com/bphoto/-xrHCHW4XiogJ8gNV5hBlA/o.jpg	False	{'address1': '14226 Whittier Blvd', 'address2': '', 'address3': '', 'city': 'Whittier', 'zip_code': '90605', 'country': 'US', 'state': 'CA', 'display_address': ['14226 Whittier Blvd', 'Whittier, CA 90605']}	Slam Dunk	+15626988474	$	3.0	74	[]	https://www.yelp.com/biz/slam-dunk-whittier?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
450	[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]	{'latitude': 33.678457, 'longitude': -117.850046}	(949) 254-5713	21453.31253375026	floe-lounge-irvine-2	https://s3-media1.fl.yelpcdn.com/bphoto/Z98pa08ALzRjHOo-Rz28Ug/o.jpg	False	{'address1': '18000 Von Karman Avenue', 'address2': '', 'address3': '', 'city': 'Irvine', 'zip_code': '92612', 'country': 'US', 'state': 'CA', 'display_address': ['18000 Von Karman Avenue', 'Irvine, CA 92612']}	FLOE Lounge	+19492545713	$$	4.0	24	[]	https://www.yelp.com/biz/floe-lounge-irvine-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
451	[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]	{'latitude': 33.7162988280943, 'longitude': -118.051190288647}	(714) 377-3893	24481.723532188593	harbour-rackhouse-huntington-beach-3	https://s3-media2.fl.yelpcdn.com/bphoto/i5mzhVizIn9oCfHTqsBecw/o.jpg	False	{'address1': '16903 Algonquin St', 'address2': '', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92649', 'country': 'US', 'state': 'CA', 'display_address': ['16903 Algonquin St', 'Huntington Beach, CA 92649']}	Harbour Rackhouse	+17143773893	$$	4.0	124	[]	https://www.yelp.com/biz/harbour-rackhouse-huntington-beach-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
452	[{'alias': 'poolhalls', 'title': 'Pool Halls'}]	{'latitude': 34.0360328, 'longitude': -117.8057553}	(909) 860-3668	19028.144404030278	oak-tree-sports-bar-diamond-bar	https://s3-media3.fl.yelpcdn.com/bphoto/MVfAHxfk8X7gxijkolJAdA/o.jpg	False	{'address1': '980 N Diamond Bar Blvd', 'address2': '', 'address3': '', 'city': 'Diamond Bar', 'zip_code': '91765', 'country': 'US', 'state': 'CA', 'display_address': ['980 N Diamond Bar Blvd', 'Diamond Bar, CA 91765']}	Oak Tree Sports Bar	+19098603668	$	3.0	19	[]	https://www.yelp.com/biz/oak-tree-sports-bar-diamond-bar?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
453	[{'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 34.0567436, 'longitude': -117.7509384}	(909) 521-8483	23075.847760409557	agave-girls-pomona	https://s3-media1.fl.yelpcdn.com/bphoto/MJ4ODslAbktL4Pu9FHjKHQ/o.jpg	False	{'address1': '184 W 3rd St', 'address2': None, 'address3': '', 'city': 'Pomona', 'zip_code': '91766', 'country': 'US', 'state': 'CA', 'display_address': ['184 W 3rd St', 'Pomona, CA 91766']}	Agave Girls	+19095218483		5.0	1	[]	https://www.yelp.com/biz/agave-girls-pomona?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
454	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]	{'latitude': 33.9388953069316, 'longitude': -117.939386491858}	(562) 691-1654	10333.69198030777	las-vegas-bar-la-habra	https://s3-media1.fl.yelpcdn.com/bphoto/Rt5xRVHPJwuAjkxlB0R5Gw/o.jpg	False	{'address1': '632 E Whittier Blvd', 'address2': '', 'address3': '', 'city': 'La Habra', 'zip_code': '90631', 'country': 'US', 'state': 'CA', 'display_address': ['632 E Whittier Blvd', 'La Habra, CA 90631']}	Las Vegas Bar	+15626911654	$$	2.0	11	[]	https://www.yelp.com/biz/las-vegas-bar-la-habra?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
455	[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]	{'latitude': 33.722443, 'longitude': -117.793719}	(714) 505-2337	17719.619932899135	hopdoddy-burger-bar-tustin	https://s3-media2.fl.yelpcdn.com/bphoto/KnYpirbgVhG8Gai-HvgIuA/o.jpg	False	{'address1': '3030 El Camino Real', 'address2': None, 'address3': '', 'city': 'Tustin', 'zip_code': '92782', 'country': 'US', 'state': 'CA', 'display_address': ['3030 El Camino Real', 'Tustin, CA 92782']}	Hopdoddy Burger Bar	+17145052337	$$	4.0	472	[]	https://www.yelp.com/biz/hopdoddy-burger-bar-tustin?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
456	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breweries', 'title': 'Breweries'}]	{'latitude': 33.8464426, 'longitude': -118.1600249}	(562) 428-2908	27584.541830421378	coopers-house-of-brewmasters-lakewood	https://s3-media2.fl.yelpcdn.com/bphoto/iYpghYDoJtE3f-qVNaCCkQ/o.jpg	False	{'address1': '4823 Paramount Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90712', 'country': 'US', 'state': 'CA', 'display_address': ['4823 Paramount Blvd', 'Lakewood, CA 90712']}	Coopers House of Brewmasters	+15624282908	$	4.0	125	[]	https://www.yelp.com/biz/coopers-house-of-brewmasters-lakewood?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
457	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]	{'latitude': 33.8067663, 'longitude': -117.9102735}	(657) 201-3924	8520.237383835734	mcfaddens-restaurant-and-saloon-anaheim-2	https://s3-media4.fl.yelpcdn.com/bphoto/a_A-D94WCCWpw0yjAWhlSA/o.jpg	False	{'address1': '400 W Disney Way', 'address2': 'Ste 212', 'address3': '', 'city': 'Anaheim', 'zip_code': '92802', 'country': 'US', 'state': 'CA', 'display_address': ['400 W Disney Way', 'Ste 212', 'Anaheim, CA 92802']}	McFadden's Restaurant and Saloon	+16572013924	$$	2.5	394	['pickup', 'delivery']	https://www.yelp.com/biz/mcfaddens-restaurant-and-saloon-anaheim-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
458	[{'alias': 'divebars', 'title': 'Dive Bars'}]	{'latitude': 33.7965695576559, 'longitude': -118.143240485154}	(562) 498-2661	27196.21543779435	blondies-long-beach	https://s3-media2.fl.yelpcdn.com/bphoto/Z5iPXW3-Dmk_SbZq0j6xFg/o.jpg	False	{'address1': '2259 N Lakewood Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90815', 'country': 'US', 'state': 'CA', 'display_address': ['2259 N Lakewood Blvd', 'Long Beach, CA 90815']}	Blondie's	+15624982661	$	4.0	54	[]	https://www.yelp.com/biz/blondies-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
459	[{'alias': 'breweries', 'title': 'Breweries'}]	{'latitude': 33.9971451, 'longitude': -117.6925637}	(909) 591-3915	21005.10004248198	i-and-i-brewing-chino-3	https://s3-media4.fl.yelpcdn.com/bphoto/yXKacUS_3GLQgE4CSBmBjA/o.jpg	False	{'address1': '5135 Edison Ave', 'address2': 'Ste 1', 'address3': '', 'city': 'Chino', 'zip_code': '91710', 'country': 'US', 'state': 'CA', 'display_address': ['5135 Edison Ave', 'Ste 1', 'Chino, CA 91710']}	I & I Brewing	+19095913915	$	4.0	102	[]	https://www.yelp.com/biz/i-and-i-brewing-chino-3?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
460	[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.9171551, 'longitude': -117.9921842}	(562) 947-9990	12990.406465884505	draft-picks-sports-grill-la-mirada	https://s3-media2.fl.yelpcdn.com/bphoto/PLJjxdwO8BAf1LzTG9LwRA/o.jpg	False	{'address1': '15856 Imperial Hwy', 'address2': '', 'address3': '', 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['15856 Imperial Hwy', 'La Mirada, CA 90638']}	Draft Picks Sports Grill	+15629479990	$$	3.0	189	[]	https://www.yelp.com/biz/draft-picks-sports-grill-la-mirada?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
461	[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}]	{'latitude': 33.6539497375488, 'longitude': -117.647216796875}	(949) 380-3752	31293.973425420718	mulleadys-mission-viejo	https://s3-media1.fl.yelpcdn.com/bphoto/EMfSolX9ZaJsQseYd8WGRg/o.jpg	False	{'address1': '27695 Santa Margarita Pkwy', 'address2': '', 'address3': '', 'city': 'Mission Viejo', 'zip_code': '92691', 'country': 'US', 'state': 'CA', 'display_address': ['27695 Santa Margarita Pkwy', 'Mission Viejo, CA 92691']}	Mulleady's	+19493803752	$$	4.0	190	[]	https://www.yelp.com/biz/mulleadys-mission-viejo?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
462	[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]	{'latitude': 33.827496, 'longitude': -117.837857}	(714) 921-3105	5367.879329697394	buffalo-wild-wings-orange-7	https://s3-media2.fl.yelpcdn.com/bphoto/c8tj9m2iD0yviPkEn3qh5A/o.jpg	False	{'address1': '1500 E Village Way', 'address2': 'Ste 2203', 'address3': None, 'city': 'Orange', 'zip_code': '92865', 'country': 'US', 'state': 'CA', 'display_address': ['1500 E Village Way', 'Ste 2203', 'Orange, CA 92865']}	Buffalo Wild Wings	+17149213105	$$	2.5	224	['delivery']	https://www.yelp.com/biz/buffalo-wild-wings-orange-7?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
463	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]	{'latitude': 33.8092363, 'longitude': -117.9756051}	(714) 761-4910	12495.600727129866	take-5-anaheim	https://s3-media2.fl.yelpcdn.com/bphoto/Pcg3VQX44KNEbml8E8SThg/o.jpg	False	{'address1': '10570 Magnolia Ave', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['10570 Magnolia Ave', 'Anaheim, CA 92804']}	Take 5	+17147614910	$	4.5	23	[]	https://www.yelp.com/biz/take-5-anaheim?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
464	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.9260772468233, 'longitude': -118.012737882736}	(562) 941-9263	15128.574305148384	golde-brique-inn-la-mirada-2	https://s3-media4.fl.yelpcdn.com/bphoto/G62uv_4VSPWo2d0eN0hV4w/o.jpg	False	{'address1': '14942 Leffingwell Rd', 'address2': None, 'address3': None, 'city': 'La Mirada', 'zip_code': '90638', 'country': 'US', 'state': 'CA', 'display_address': ['14942 Leffingwell Rd', 'La Mirada, CA 90638']}	Golde Brique Inn	+15629419263	$	4.0	17	[]	https://www.yelp.com/biz/golde-brique-inn-la-mirada-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
465	[{'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.6098136901855, 'longitude': -117.929870605469}	(949) 675-1556	29706.39975117379	mutt-lynchs-newport-beach	https://s3-media4.fl.yelpcdn.com/bphoto/ANcilVsN1e458SDmHAqvVw/o.jpg	False	{'address1': '2300 W Oceanfront', 'address2': '', 'address3': '', 'city': 'Newport Beach', 'zip_code': '92663', 'country': 'US', 'state': 'CA', 'display_address': ['2300 W Oceanfront', 'Newport Beach, CA 92663']}	Mutt Lynch's	+19496751556	$$	4.0	585	[]	https://www.yelp.com/biz/mutt-lynchs-newport-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
466	[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.93257, 'longitude': -117.89419}	(714) 671-0224	7442.168310654732	islands-cigar-lounge-brea	https://s3-media3.fl.yelpcdn.com/bphoto/rMk_HUpWz9xcEWILpOSDgQ/o.jpg	False	{'address1': '101 W Central Ave', 'address2': 'Ste D', 'address3': '', 'city': 'Brea', 'zip_code': '92821', 'country': 'US', 'state': 'CA', 'display_address': ['101 W Central Ave', 'Ste D', 'Brea, CA 92821']}	Islands Cigar Lounge	+17146710224	$$	5.0	121	[]	https://www.yelp.com/biz/islands-cigar-lounge-brea?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
467	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.7507057189941, 'longitude': -117.919715881348}	(714) 554-6361	14370.991342886393	el-fracaso-bar-santa-ana	https://s3-media3.fl.yelpcdn.com/bphoto/vzI_PEBqZ9BFUMuermFGpA/o.jpg	False	{'address1': '701 N Harbor Blvd', 'address2': '', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92703', 'country': 'US', 'state': 'CA', 'display_address': ['701 N Harbor Blvd', 'Santa Ana, CA 92703']}	El Fracaso Bar	+17145546361	$$	3.5	2	[]	https://www.yelp.com/biz/el-fracaso-bar-santa-ana?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
468	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.78202, 'longitude': -117.993507}	(714) 894-3459	15606.255148051667	lucky-johns-stanton-2	https://s3-media4.fl.yelpcdn.com/bphoto/GEcdSp0_IcqRlJa7Jmy1IQ/o.jpg	False	{'address1': '12435 Beach Blvd', 'address2': '', 'address3': '', 'city': 'Stanton', 'zip_code': '90680', 'country': 'US', 'state': 'CA', 'display_address': ['12435 Beach Blvd', 'Stanton, CA 90680']}	Lucky John's	+17148943459	$	4.0	42	[]	https://www.yelp.com/biz/lucky-johns-stanton-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
